$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
94,9,0,0,0,0,0,0,0,0.0,0,0,0
790,123,1187,345,842,14,3,8,4,158.0,1,0,1
196,17,0,0,0,0,0,0,0,0.0,0,0,0
206,16,50,34,16,3,2,1,0,0.0,0,0,0
105,4,0,0,0,0,0,0,0,0.0,0,0,0
192,14,2,1,1,1,1,0,0,0.0,0,0,0
150,18,0,0,0,0,0,0,0,0.0,0,0,0
157,20,0,0,0,0,0,0,0,0.0,0,0,0
354,61,0,0,0,0,0,0,0,0.0,0,0,0
399,68,0,0,0,0,0,0,0,0.0,0,0,0
354,61,0,0,0,0,0,0,0,0.0,0,0,0
32102,6603,4049,3076,973,5,4,2,0,0.0,0,0,0
2926,711,1132,1033,99,3,3,2,0,0.0,0,0,0
661,139,0,0,0,0,0,0,0,0.0,0,0,0
808,175,0,0,0,0,0,0,0,0.0,0,0,0
652,139,0,0,0,0,0,0,0,0.0,0,0,0
464,91,0,0,0,0,0,0,0,0.0,0,0,0
575,121,0,0,0,0,0,0,0,0.0,0,0,0
68,7,0,0,0,0,0,0,0,0.0,0,0,0
125,13,0,0,0,0,0,0,0,0.0,0,0,0
49,0,8,4,4,4,3,1,0,0.0,0,0,0
460,86,0,0,0,0,0,0,0,0.0,0,0,0
497,99,0,0,0,0,0,0,0,0.0,0,0,0
734,150,0,0,0,0,0,0,0,0.0,0,0,0
693,144,0,0,0,0,0,0,0,0.0,0,0,0
68,8,0,0,0,0,0,0,0,0.0,0,0,0
500,99,0,0,0,0,0,0,0,0.0,0,0,0
551,113,0,0,0,0,0,0,0,0.0,0,0,0
538,110,0,0,0,0,0,0,0,0.0,0,0,0
597,120,0,0,0,0,0,0,0,0.0,0,0,0
583,119,0,0,0,0,0,0,0,0.0,0,0,0
74,10,0,0,0,0,0,0,0,0.0,0,0,0
65,7,0,0,0,0,0,0,0,0.0,0,0,0
355,61,0,0,0,0,0,0,0,0.0,0,0,0
460,86,0,0,0,0,0,0,0,0.0,0,0,0
768,169,0,0,0,0,0,0,0,0.0,0,0,0
504,99,0,0,0,0,0,0,0,0.0,0,0,0
923,197,212,106,106,2,2,0,0,0.0,0,0,0
448,87,0,0,0,0,0,0,0,0.0,0,0,0
251,36,0,0,0,0,0,0,0,0.0,0,0,0
251,36,0,0,0,0,0,0,0,0.0,0,0,0
493,96,0,0,0,0,0,0,0,0.0,0,0,0
681,136,0,0,0,0,0,0,0,0.0,0,0,0
503,99,0,0,0,0,0,0,0,0.0,0,0,0
251,36,0,0,0,0,0,0,0,0.0,0,0,0
857,190,0,0,0,0,0,0,0,0.0,0,0,0
251,36,0,0,0,0,0,0,0,0.0,0,0,0
46,3,0,0,0,0,0,0,0,0.0,0,0,0
39,2,0,0,0,0,0,0,0,0.0,0,0,0
52,3,0,0,0,0,0,0,0,0.0,0,0,0
45,3,0,0,0,0,0,0,0,0.0,0,0,0
66,2,0,0,0,0,0,0,0,0.0,0,0,0
38,2,0,0,0,0,0,0,0,0.0,0,0,0
51,3,0,0,0,0,0,0,0,0.0,0,0,0
273,33,6,2,4,1,1,0,29,354.4,5,9,5
50,4,0,0,0,0,0,0,0,0.0,0,0,0
48,4,0,0,0,0,0,0,0,0.0,0,0,0
108,13,3,0,3,3,1,1,0,0.0,0,0,0
34,1,0,0,0,0,0,0,0,0.0,0,0,0
82,10,0,0,0,0,0,0,0,0.0,0,0,0
56,10,0,0,0,0,0,0,0,0.0,0,0,0
33,1,0,0,0,0,0,0,0,0.0,0,0,0
162,21,0,0,0,0,0,0,0,0.0,0,0,0
42,6,0,0,0,0,0,0,0,0.0,0,0,0
185,24,51,42,9,6,1,2,0,0.0,0,0,0
47,3,0,0,0,0,0,0,0,0.0,0,0,0
2905,441,543,391,152,19,6,5,0,0.0,0,0,0
23,0,0,0,0,0,0,0,0,0.0,0,0,0
173,21,2,1,1,1,1,1,0,0.0,0,0,0
85,2,0,0,0,0,0,0,0,0.0,0,0,0
411,52,2,0,2,1,1,0,0,0.0,0,0,0
227,19,10,2,8,2,2,1,0,0.0,0,0,0
86,6,2,1,1,1,1,1,0,0.0,0,0,0
29,0,0,0,0,0,0,0,0,0.0,0,0,0
126,15,0,0,0,0,0,0,0,0.0,0,0,0
124,13,0,0,0,0,0,0,0,0.0,0,0,0
75,6,0,0,0,0,0,0,0,0.0,0,0,0
49,3,45,43,2,1,1,1,0,0.0,0,0,0
156,21,29,21,8,1,1,1,0,0.0,0,0,0
38,3,0,0,0,0,0,0,0,0.0,0,0,0
36,1,0,0,0,0,0,0,0,0.0,0,0,0
25,2,0,0,0,0,0,0,0,0.0,0,0,0
177,20,0,0,0,0,0,0,0,0.0,0,0,0
34,2,0,0,0,0,0,0,0,0.0,0,0,0
56,3,0,0,0,0,0,0,0,0.0,0,0,0
69,16,0,0,0,0,0,0,0,0.0,0,0,0
95,5,0,0,0,0,0,0,0,0.0,0,0,0
1052,188,235,137,98,15,4,5,90,71.5,8,9,7
205,42,45,26,19,5,3,1,1,67.0,1,0,1
144,6,43,36,7,14,7,4,24,182.0,1,4,1
32,2,0,0,0,0,0,0,0,0.0,0,0,0
1031,114,249,161,88,16,8,4,67,466.75,4,10,4
44,2,0,0,0,0,0,0,0,0.0,0,0,0
233,33,38,15,23,4,3,1,0,0.0,0,0,0
30,0,0,0,0,0,0,0,0,0.0,0,0,0
36,0,0,0,0,0,0,0,0,0.0,0,0,0
431,42,57,53,4,5,3,2,34,459.0,2,4,2
36,1,0,0,0,0,0,0,0,0.0,0,0,0
122,13,0,0,0,0,0,0,0,0.0,0,0,0
125,14,33,21,12,2,1,1,0,0.0,0,0,0
79,9,0,0,0,0,0,0,0,0.0,0,0,0
99,8,0,0,0,0,0,0,0,0.0,0,0,0
33,1,0,0,0,0,0,0,0,0.0,0,0,0
422,49,45,30,15,5,3,3,5,85.0,1,0,1
54,4,0,0,0,0,0,0,0,0.0,0,0,0
109,10,0,0,0,0,0,0,0,0.0,0,0,0
129,12,7,4,3,1,1,1,0,0.0,0,0,0
75,8,0,0,0,0,0,0,0,0.0,0,0,0
58,7,0,0,0,0,0,0,0,0.0,0,0,0
1093,157,35,30,5,4,4,1,39,3.0,1,0,1
89,13,0,0,0,0,0,0,0,0.0,0,0,0
136,13,0,0,0,0,0,0,0,0.0,0,0,0
184,27,2,0,2,1,1,0,0,0.0,0,0,0
33,2,0,0,0,0,0,0,0,0.0,0,0,0
192,34,0,0,0,0,0,0,0,0.0,0,0,0
296,32,2,2,0,1,1,1,0,0.0,0,0,0
189,25,0,0,0,0,0,0,0,0.0,0,0,0
39,11,0,0,0,0,0,0,0,0.0,0,0,0
73,9,0,0,0,0,0,0,0,0.0,0,0,0
100,13,0,0,0,0,0,0,0,0.0,0,0,0
99,16,0,0,0,0,0,0,0,0.0,0,0,0
90,12,0,0,0,0,0,0,0,0.0,0,0,0
29,1,0,0,0,0,0,0,0,0.0,0,0,0
116,14,12,9,3,1,1,1,0,0.0,0,0,0
99,15,0,0,0,0,0,0,0,0.0,0,0,0
98,14,0,0,0,0,0,0,0,0.0,0,0,0
98,14,0,0,0,0,0,0,0,0.0,0,0,0
100,14,0,0,0,0,0,0,0,0.0,0,0,0
95,14,0,0,0,0,0,0,0,0.0,0,0,0
52,5,0,0,0,0,0,0,0,0.0,0,0,0
100,14,0,0,0,0,0,0,0,0.0,0,0,0
57,6,0,0,0,0,0,0,0,0.0,0,0,0
97,13,0,0,0,0,0,0,0,0.0,0,0,0
54,6,0,0,0,0,0,0,0,0.0,0,0,0
35,2,0,0,0,0,0,0,0,0.0,0,0,0
57,2,0,0,0,0,0,0,0,0.0,0,0,0
265,47,2,1,1,1,1,0,19,569.666666667,3,8,3
440,78,0,0,0,0,0,0,0,0.0,0,0,0
245,32,6,4,2,1,1,1,54,579.333333333,3,5,3
289,50,11,8,3,2,2,1,2,853.0,1,4,1
375,62,40,40,0,2,1,1,8,569.333333333,3,1,3
29,1,0,0,0,0,0,0,0,0.0,0,0,0
159,18,12,6,6,2,2,1,0,0.0,0,0,0
1967,292,472,288,184,32,6,15,114,491.666666667,9,15,9
256,52,30,18,12,3,2,0,5,73.0,1,4,1
40,5,0,0,0,0,0,0,0,0.0,0,0,0
197,19,0,0,0,0,0,0,0,0.0,0,0,0
141,15,0,0,0,0,0,0,0,0.0,0,0,0
379,52,0,0,0,0,0,0,0,0.0,0,0,0
185,26,0,0,0,0,0,0,0,0.0,0,0,0
76,5,0,0,0,0,0,0,0,0.0,0,0,0
99,10,0,0,0,0,0,0,0,0.0,0,0,0
28,0,0,0,0,0,0,0,0,0.0,0,0,0
620,97,46,24,22,3,2,1,0,0.0,0,0,0
97,11,2,1,1,1,1,1,0,0.0,0,0,0
93,8,0,0,0,0,0,0,0,0.0,0,0,0
121,9,9,8,1,2,2,2,8,61.0,2,7,2
