$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
43,5,0,0,0,0,0,0,0,0.0,0,0,0
52,3,0,0,0,0,0,0,0,0.0,0,0,0
247,32,5,0,5,1,1,0,2,58.0,1,3,1
77,9,0,0,0,0,0,0,0,0.0,0,0,0
52,3,3,2,1,1,1,0,0,0.0,0,0,0
56,3,0,0,0,0,0,0,0,0.0,0,0,0
57,3,0,0,0,0,0,0,0,0.0,0,0,0
50,3,0,0,0,0,0,0,0,0.0,0,0,0
46,2,0,0,0,0,0,0,0,0.0,0,0,0
47,2,0,0,0,0,0,0,0,0.0,0,0,0
34,1,0,0,0,0,0,0,0,0.0,0,0,0
50,2,0,0,0,0,0,0,0,0.0,0,0,0
66,4,19,19,0,1,1,0,0,0.0,0,0,0
151,15,0,0,0,0,0,0,0,0.0,0,0,0
46,2,0,0,0,0,0,0,0,0.0,0,0,0
79,8,0,0,0,0,0,0,0,0.0,0,0,0
47,4,0,0,0,0,0,0,0,0.0,0,0,0
33,1,0,0,0,0,0,0,0,0.0,0,0,0
45,4,0,0,0,0,0,0,0,0.0,0,0,0
240,37,23,20,3,5,3,0,114,91.3333333333,3,6,3
135,20,0,0,0,0,0,0,0,0.0,0,0,0
55,3,0,0,0,0,0,0,0,0.0,0,0,0
51,3,51,51,0,1,1,0,0,0.0,0,0,0
58,8,0,0,0,0,0,0,0,0.0,0,0,0
35,1,35,35,0,1,1,0,0,0.0,0,0,0
59,3,0,0,0,0,0,0,0,0.0,0,0,0
46,2,24,1,23,1,1,0,0,0.0,0,0,0
33,1,0,0,0,0,0,0,0,0.0,0,0,0
39,3,0,0,0,0,0,0,0,0.0,0,0,0
153,16,15,14,1,1,1,0,0,0.0,0,0,0
239,22,66,54,12,3,2,0,0,0.0,0,0,0
157,20,12,6,6,1,1,0,0,0.0,0,0,0
25,2,0,0,0,0,0,0,0,0.0,0,0,0
28,4,0,0,0,0,0,0,0,0.0,0,0,0
71,5,4,2,2,1,1,0,0,0.0,0,0,0
24,1,0,0,0,0,0,0,0,0.0,0,0,0
78,5,0,0,0,0,0,0,0,0.0,0,0,0
58,10,0,0,0,0,0,0,0,0.0,0,0,0
73,4,0,0,0,0,0,0,0,0.0,0,0,0
101,6,0,0,0,0,0,0,0,0.0,0,0,0
77,5,0,0,0,0,0,0,0,0.0,0,0,0
111,10,0,0,0,0,0,0,0,0.0,0,0,0
35,1,0,0,0,0,0,0,0,0.0,0,0,0
33,4,0,0,0,0,0,0,0,0.0,0,0,0
25,2,0,0,0,0,0,0,0,0.0,0,0,0
28,4,0,0,0,0,0,0,0,0.0,0,0,0
29,3,0,0,0,0,0,0,0,0.0,0,0,0
42,1,26,20,6,2,1,0,0,0.0,0,0,0
65,4,41,37,4,2,1,0,0,0.0,0,0,0
80,5,0,0,0,0,0,0,0,0.0,0,0,0
25,1,0,0,0,0,0,0,0,0.0,0,0,0
48,3,0,0,0,0,0,0,0,0.0,0,0,0
61,7,0,0,0,0,0,0,0,0.0,0,0,0
73,8,0,0,0,0,0,0,6,26.0,1,7,1
30,1,0,0,0,0,0,0,0,0.0,0,0,0
78,12,0,0,0,0,0,0,0,0.0,0,0,0
26,2,0,0,0,0,0,0,0,0.0,0,0,0
32,3,0,0,0,0,0,0,0,0.0,0,0,0
78,10,0,0,0,0,0,0,0,0.0,0,0,0
66,8,0,0,0,0,0,0,0,0.0,0,0,0
158,23,16,16,0,1,1,0,6,257.0,1,4,1
36,1,8,6,2,2,1,0,0,0.0,0,0,0
39,1,7,6,1,2,1,0,0,0.0,0,0,0
47,2,0,0,0,0,0,0,0,0.0,0,0,0
72,15,0,0,0,0,0,0,0,0.0,0,0,0
60,4,6,3,3,1,1,0,0,0.0,0,0,0
37,1,7,6,1,2,1,0,0,0.0,0,0,0
39,1,7,6,1,2,1,0,0,0.0,0,0,0
105,17,0,0,0,0,0,0,0,0.0,0,0,0
82,13,0,0,0,0,0,0,0,0.0,0,0,0
463,81,20,19,1,2,2,2,0,0.0,0,0,0
27,2,0,0,0,0,0,0,0,0.0,0,0,0
50,2,50,50,0,1,1,1,0,0.0,0,0,0
48,1,48,48,0,1,1,1,0,0.0,0,0,0
193,28,193,193,0,1,1,1,0,0.0,0,0,0
166,33,0,0,0,0,0,0,0,0.0,0,0,0
49,5,0,0,0,0,0,0,0,0.0,0,0,0
82,18,0,0,0,0,0,0,0,0.0,0,0,0
135,22,0,0,0,0,0,0,0,0.0,0,0,0
37,3,0,0,0,0,0,0,0,0.0,0,0,0
121,14,0,0,0,0,0,0,0,0.0,0,0,0
85,15,0,0,0,0,0,0,0,0.0,0,0,0
154,28,0,0,0,0,0,0,28,279.0,1,1,1
132,14,18,11,7,2,2,1,9,219.0,1,2,1
41,2,0,0,0,0,0,0,0,0.0,0,0,0
39,2,0,0,0,0,0,0,0,0.0,0,0,0
27,1,0,0,0,0,0,0,0,0.0,0,0,0
199,19,163,126,37,5,2,0,0,0.0,0,0,0
112,11,0,0,0,0,0,0,0,0.0,0,0,0
137,17,0,0,0,0,0,0,0,0.0,0,0,0
30,1,0,0,0,0,0,0,0,0.0,0,0,0
68,4,30,17,13,1,1,0,0,0.0,0,0,0
704,125,175,96,79,4,2,2,0,0.0,0,0,0
28,2,0,0,0,0,0,0,0,0.0,0,0,0
31,2,0,0,0,0,0,0,0,0.0,0,0,0
96,5,0,0,0,0,0,0,0,0.0,0,0,0
56,10,0,0,0,0,0,0,0,0.0,0,0,0
39,8,0,0,0,0,0,0,0,0.0,0,0,0
34,1,0,0,0,0,0,0,0,0.0,0,0,0
34,2,0,0,0,0,0,0,0,0.0,0,0,0
223,38,0,0,0,0,0,0,18,161.0,1,7,1
160,33,0,0,0,0,0,0,11,161.0,1,7,1
39,3,0,0,0,0,0,0,0,0.0,0,0,0
159,25,0,0,0,0,0,0,0,0.0,0,0,0
54,6,0,0,0,0,0,0,0,0.0,0,0,0
143,26,0,0,0,0,0,0,15,161.0,1,7,1
54,6,0,0,0,0,0,0,0,0.0,0,0,0
142,29,3,3,0,1,1,0,0,0.0,0,0,0
46,7,0,0,0,0,0,0,0,0.0,0,0,0
38,3,0,0,0,0,0,0,21,161.0,1,7,1
117,11,0,0,0,0,0,0,3,161.0,1,7,1
89,12,0,0,0,0,0,0,2,161.0,1,7,1
142,24,0,0,0,0,0,0,19,161.0,1,7,1
29,1,0,0,0,0,0,0,0,0.0,0,0,0
215,36,0,0,0,0,0,0,21,161.0,1,7,1
165,21,9,6,3,1,1,0,0,0.0,0,0,0
186,40,0,0,0,0,0,0,0,0.0,0,0,0
186,38,0,0,0,0,0,0,0,0.0,0,0,0
57,6,0,0,0,0,0,0,0,0.0,0,0,0
78,12,0,0,0,0,0,0,0,0.0,0,0,0
249,1,0,0,0,0,0,0,3,172.0,2,8,2
45,5,0,0,0,0,0,0,0,0.0,0,0,0
34,2,0,0,0,0,0,0,0,0.0,0,0,0
79,5,0,0,0,0,0,0,0,0.0,0,0,0
54,4,0,0,0,0,0,0,0,0.0,0,0,0
57,4,0,0,0,0,0,0,0,0.0,0,0,0
62,4,0,0,0,0,0,0,0,0.0,0,0,0
44,3,0,0,0,0,0,0,0,0.0,0,0,0
57,4,0,0,0,0,0,0,0,0.0,0,0,0
33,1,0,0,0,0,0,0,0,0.0,0,0,0
36,1,0,0,0,0,0,0,0,0.0,0,0,0
51,2,0,0,0,0,0,0,0,0.0,0,0,0
32,1,0,0,0,0,0,0,0,0.0,0,0,0
42,2,0,0,0,0,0,0,0,0.0,0,0,0
114,11,0,0,0,0,0,0,81,247.0,1,5,1
55,3,0,0,0,0,0,0,0,0.0,0,0,0
42,3,0,0,0,0,0,0,0,0.0,0,0,0
39,1,0,0,0,0,0,0,0,0.0,0,0,0
37,2,0,0,0,0,0,0,0,0.0,0,0,0
46,2,0,0,0,0,0,0,0,0.0,0,0,0
55,5,0,0,0,0,0,0,0,0.0,0,0,0
99,7,0,0,0,0,0,0,0,0.0,0,0,0
187,31,0,0,0,0,0,0,0,0.0,0,0,0
117,15,0,0,0,0,0,0,6,225.0,1,1,1
33,1,0,0,0,0,0,0,0,0.0,0,0,0
85,1,0,0,0,0,0,0,0,0.0,0,0,0
119,9,0,0,0,0,0,0,0,0.0,0,0,0
61,1,0,0,0,0,0,0,0,0.0,0,0,0
68,7,0,0,0,0,0,0,0,0.0,0,0,0
33,1,0,0,0,0,0,0,0,0.0,0,0,0
64,3,0,0,0,0,0,0,0,0.0,0,0,0
66,4,0,0,0,0,0,0,0,0.0,0,0,0
55,7,0,0,0,0,0,0,0,0.0,0,0,0
171,33,0,0,0,0,0,0,0,0.0,0,0,0
35,2,0,0,0,0,0,0,0,0.0,0,0,0
38,3,0,0,0,0,0,0,0,0.0,0,0,0
48,7,0,0,0,0,0,0,0,0.0,0,0,0
167,29,0,0,0,0,0,0,0,0.0,0,0,0
28,2,0,0,0,0,0,0,0,0.0,0,0,0
65,3,17,17,0,1,1,0,0,0.0,0,0,0
184,21,0,0,0,0,0,0,0,0.0,0,0,0
95,24,0,0,0,0,0,0,0,0.0,0,0,0
52,4,15,13,2,1,1,0,0,0.0,0,0,0
51,5,0,0,0,0,0,0,0,0.0,0,0,0
47,2,0,0,0,0,0,0,0,0.0,0,0,0
