Name,Pd,Pf,Prec,F1,G,AUC
wct,100,50,78,88,70,75
galleon,72,33,80,76,69,70
jpf,36,0,100,53,60,68
mvnforum,100,66,73,84,57,67
drjava,81,66,69,75,52,56
xalan,100,83,68,81,40,57
freecol,100,100,64,78,0,50
aoi,100,100,64,78,0,50
itext,100,100,64,78,0,50
fitjava,0,0,0,0,0,50
hsqldb,100,100,64,78,0,50
