$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
1,0,0,0,0,0,0,0,0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,0
59,1,0,0,0,0,0,0,0,0.0,0,0,0
50,1,0,0,0,0,0,0,0,0.0,0,0,0
57,2,0,0,0,0,0,0,0,0.0,0,0,0
57,1,0,0,0,0,0,0,0,0.0,0,0,0
180,17,0,0,0,0,0,0,0,0.0,0,0,0
77,5,0,0,0,0,0,0,0,0.0,0,0,0
116,9,0,0,0,0,0,0,0,0.0,0,0,0
199,21,0,0,0,0,0,0,0,0.0,0,0,0
34,1,0,0,0,0,0,0,0,0.0,0,0,0
111,11,0,0,0,0,0,0,0,0.0,0,0,0
437,36,0,0,0,0,0,0,0,0.0,0,0,0
438,31,0,0,0,0,0,0,7,282.0,1,2,1
144,11,0,0,0,0,0,0,0,0.0,0,0,0
75,6,0,0,0,0,0,0,0,0.0,0,0,0
72,4,0,0,0,0,0,0,0,0.0,0,0,0
74,6,0,0,0,0,0,0,0,0.0,0,0,0
46,2,0,0,0,0,0,0,0,0.0,0,0,0
130,12,0,0,0,0,0,0,0,0.0,0,0,0
60,5,0,0,0,0,0,0,0,0.0,0,0,0
66,3,0,0,0,0,0,0,0,0.0,0,0,0
62,3,0,0,0,0,0,0,0,0.0,0,0,0
69,5,0,0,0,0,0,0,0,0.0,0,0,0
35,1,0,0,0,0,0,0,0,0.0,0,0,0
93,7,0,0,0,0,0,0,0,0.0,0,0,0
116,8,0,0,0,0,0,0,0,0.0,0,0,0
303,23,0,0,0,0,0,0,0,0.0,0,0,0
147,11,0,0,0,0,0,0,0,0.0,0,0,0
120,8,0,0,0,0,0,0,0,0.0,0,0,0
51,2,0,0,0,0,0,0,0,0.0,0,0,0
49,2,0,0,0,0,0,0,0,0.0,0,0,0
240,15,4,1,3,1,1,1,3,183.0,1,0,1
89,7,0,0,0,0,0,0,0,0.0,0,0,0
41,1,0,0,0,0,0,0,0,0.0,0,0,0
42,1,0,0,0,0,0,0,0,0.0,0,0,0
145,16,0,0,0,0,0,0,0,0.0,0,0,0
139,16,5,5,0,1,1,0,0,0.0,0,0,0
69,3,0,0,0,0,0,0,0,0.0,0,0,0
60,1,0,0,0,0,0,0,0,0.0,0,0,0
56,1,0,0,0,0,0,0,0,0.0,0,0,0
145,13,0,0,0,0,0,0,0,0.0,0,0,0
163,14,0,0,0,0,0,0,0,0.0,0,0,0
343,27,0,0,0,0,0,0,0,0.0,0,0,0
240,22,0,0,0,0,0,0,0,0.0,0,0,0
100,4,0,0,0,0,0,0,0,0.0,0,0,0
121,5,0,0,0,0,0,0,0,0.0,0,0,0
290,19,0,0,0,0,0,0,0,0.0,0,0,0
234,12,0,0,0,0,0,0,0,0.0,0,0,0
71,5,2,1,1,1,1,1,7,186.0,1,0,1
268,15,0,0,0,0,0,0,0,0.0,0,0,0
208,14,23,19,4,1,1,0,13,153.0,1,0,1
789,70,150,131,19,6,2,3,17,163.0,1,0,1
501,47,97,52,45,4,2,3,0,0.0,0,0,0
74,8,18,15,3,3,2,0,0,0.0,0,0,0
47,3,0,0,0,0,0,0,0,0.0,0,0,0
50,3,0,0,0,0,0,0,0,0.0,0,0,0
182,13,394,288,106,3,2,1,0,0.0,0,0,0
46,2,46,46,0,2,1,1,0,0.0,0,0,0
27,1,18,17,1,2,1,0,0,0.0,0,0,0
62,5,18,17,1,2,1,0,0,0.0,0,0,0
87,7,18,17,1,2,1,0,0,0.0,0,0,0
61,6,16,16,0,1,1,0,0,0.0,0,0,0
44,2,46,45,1,2,1,0,0,0.0,0,0,0
63,1,0,0,0,0,0,0,0,0.0,0,0,0
53,1,0,0,0,0,0,0,0,0.0,0,0,0
79,6,8,7,1,1,1,1,3,313.0,1,0,1
189,12,0,0,0,0,0,0,0,0.0,0,0,0
120,7,1,1,0,1,1,1,0,0.0,0,0,0
149,9,0,0,0,0,0,0,0,0.0,0,0,0
44,3,16,16,0,1,1,0,0,0.0,0,0,0
43,3,16,16,0,1,1,0,0,0.0,0,0,0
78,3,0,0,0,0,0,0,0,0.0,0,0,0
117,12,4,2,2,2,2,1,0,0.0,0,0,0
49,1,0,0,0,0,0,0,0,0.0,0,0,0
52,2,0,0,0,0,0,0,0,0.0,0,0,0
127,11,0,0,0,0,0,0,0,0.0,0,0,0
74,3,0,0,0,0,0,0,0,0.0,0,0,0
80,3,20,18,2,1,1,0,12,3.0,1,0,1
75,2,20,5,15,3,2,0,0,0.0,0,0,0
57,3,1,0,1,1,1,0,0,0.0,0,0,0
96,7,96,96,0,1,1,0,0,0.0,0,0,0
81,3,0,0,0,0,0,0,0,0.0,0,0,0
102,8,0,0,0,0,0,0,0,0.0,0,0,0
35,1,0,0,0,0,0,0,0,0.0,0,0,0
123,7,0,0,0,0,0,0,0,0.0,0,0,0
74,3,0,0,0,0,0,0,0,0.0,0,0,0
44,1,0,0,0,0,0,0,0,0.0,0,0,0
142,11,0,0,0,0,0,0,0,0.0,0,0,0
105,8,0,0,0,0,0,0,0,0.0,0,0,0
147,7,0,0,0,0,0,0,0,0.0,0,0,0
181,9,0,0,0,0,0,0,0,0.0,0,0,0
31,1,0,0,0,0,0,0,0,0.0,0,0,0
53,3,0,0,0,0,0,0,0,0.0,0,0,0
211,21,0,0,0,0,0,0,0,0.0,0,0,0
88,6,0,0,0,0,0,0,0,0.0,0,0,0
67,2,0,0,0,0,0,0,0,0.0,0,0,0
