Name,Pd,Pf,Prec,F1,G,AUC
fitlibraryforfitnesse,100,60,25,40,63,60
mvnforum,50,40,20,28,54,50
galleon,100,80,20,33,44,88
wct,0,10,0,0,0,35
xerces,0,40,0,0,0,28
xalan,0,60,0,0,0,15
drjava,0,0,0,0,0,15
aoi,0,0,0,0,0,45
exoportal,100,100,16,28,0,100
hsqldb,0,0,0,0,0,17
