$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
184,6,16,11,5,8,3,0,2,101.0,1,9,1
245,27,7,6,1,1,1,1,0,0.0,0,0,0
285,34,9,6,3,1,1,1,0,0.0,0,0,0
245,23,3,2,1,1,1,1,0,0.0,0,0,0
53,3,0,0,0,0,0,0,0,0.0,0,0,0
104,17,0,0,0,0,0,0,0,0.0,0,0,0
51,3,31,28,3,3,1,0,0,0.0,0,0,0
47,2,0,0,0,0,0,0,0,0.0,0,0,0
63,4,4,2,2,1,1,0,0,0.0,0,0,0
249,32,47,35,12,4,2,0,0,0.0,0,0,0
207,12,54,26,28,4,2,2,0,0.0,0,0,0
144,12,45,33,12,1,1,0,0,0.0,0,0,0
273,35,0,0,0,0,0,0,0,0.0,0,0,0
300,25,411,222,189,7,3,1,0,0.0,0,0,0
64,4,6,5,1,1,1,0,0,0.0,0,0,0
88,5,0,0,0,0,0,0,0,0.0,0,0,0
164,21,12,10,2,2,1,0,0,0.0,0,0,0
84,8,24,19,5,1,1,0,0,0.0,0,0,0
185,15,76,46,30,7,1,2,0,0.0,0,0,0
39,2,2,2,0,2,1,0,0,0.0,0,0,0
66,6,0,0,0,0,0,0,0,0.0,0,0,0
76,7,0,0,0,0,0,0,0,0.0,0,0,0
39,4,0,0,0,0,0,0,0,0.0,0,0,0
280,33,22,18,4,4,3,2,0,0.0,0,0,0
160,15,0,0,0,0,0,0,0,0.0,0,0,0
170,24,0,0,0,0,0,0,0,0.0,0,0,0
90,7,295,53,242,5,2,3,0,0.0,0,0,0
176,19,352,352,0,2,1,1,0,0.0,0,0,0
21,2,0,0,0,0,0,0,0,0.0,0,0,0
21,2,0,0,0,0,0,0,0,0.0,0,0,0
221,13,0,0,0,0,0,0,0,0.0,0,0,0
388,40,0,0,0,0,0,0,0,0.0,0,0,0
559,36,54,48,6,5,1,0,0,0.0,0,0,0
151,35,186,128,58,9,1,1,0,0.0,0,0,0
1075,148,20,18,2,2,1,0,23,113.333333333,3,10,3
34,2,0,0,0,0,0,0,0,0.0,0,0,0
44,3,0,0,0,0,0,0,0,0.0,0,0,0
59,5,0,0,0,0,0,0,0,0.0,0,0,0
21,1,0,0,0,0,0,0,0,0.0,0,0,0
21,1,0,0,0,0,0,0,0,0.0,0,0,0
174,18,8,5,3,3,2,2,0,0.0,0,0,0
23,0,0,0,0,0,0,0,0,0.0,0,0,0
121,20,0,0,0,0,0,0,58,117.0,2,6,2
170,19,0,0,0,0,0,0,20,114.0,1,4,1
112,13,2,1,1,1,1,1,0,0.0,0,0,0
408,47,816,816,0,2,1,0,2,55.0,1,0,1
94,14,0,0,0,0,0,0,0,0.0,0,0,0
131,11,0,0,0,0,0,0,0,0.0,0,0,0
223,28,33,25,8,1,1,1,0,0.0,0,0,0
282,39,48,44,4,4,1,1,2,154.0,1,0,1
172,27,96,71,25,7,2,1,0,0.0,0,0,0
114,20,4,2,2,2,1,1,0,0.0,0,0,0
