Name,Pd,Pf,Prec,F1,G,AUC
emma,100,0,100,100,100,100
wct,100,25,33,50,86,88
mvnforum,100,37,25,40,79,88
nekohtml,0,12,0,0,0,75
aoi,0,12,0,0,0,75
itext,0,0,0,0,0,100
xmojo,0,12,0,0,0,63
jhotdraw,0,0,0,0,0,75
hsqldb,0,25,0,0,0,75
jasml,0,25,0,0,0,63
galleon,0,0,0,0,0,88
