$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
89,9,0,0,0,0,0,0,0,0.0,0,0,0
863,68,145,141,4,1,1,0,64,139.0,3,8,3
258,21,0,0,0,0,0,0,0,0.0,0,0,0
94,9,0,0,0,0,0,0,0,0.0,0,0,0
465,85,20,11,9,1,1,0,14,95.0,1,2,1
104,12,0,0,0,0,0,0,0,0.0,0,0,0
49,5,0,0,0,0,0,0,0,0.0,0,0,0
1721,259,25,21,4,3,2,2,2,50.0,1,5,1
50,3,0,0,0,0,0,0,0,0.0,0,0,0
56,4,0,0,0,0,0,0,0,0.0,0,0,0
447,81,23,23,0,2,2,1,24,51.5,2,5,2
35,1,0,0,0,0,0,0,0,0.0,0,0,0
72,9,0,0,0,0,0,0,5,50.0,1,5,1
238,38,0,0,0,0,0,0,0,0.0,0,0,0
76,6,0,0,0,0,0,0,0,0.0,0,0,0
1277,204,2,1,1,1,1,1,6,44.0,1,0,1
325,46,32,31,1,1,1,0,4,11.0,1,2,1
75,12,0,0,0,0,0,0,0,0.0,0,0,0
42,3,0,0,0,0,0,0,0,0.0,0,0,0
267,42,273,270,3,3,1,3,0,0.0,0,0,0
512,66,514,513,1,3,1,3,0,0.0,0,0,0
107,11,0,0,0,0,0,0,0,0.0,0,0,0
59,6,0,0,0,0,0,0,0,0.0,0,0,0
26,1,0,0,0,0,0,0,0,0.0,0,0,0
52,3,0,0,0,0,0,0,0,0.0,0,0,0
135,27,0,0,0,0,0,0,0,0.0,0,0,0
164,22,0,0,0,0,0,0,11,50.0,1,5,1
91,9,0,0,0,0,0,0,2,43.0,1,0,1
71,9,0,0,0,0,0,0,0,0.0,0,0,0
53,5,0,0,0,0,0,0,0,0.0,0,0,0
46,3,0,0,0,0,0,0,0,0.0,0,0,0
139,21,0,0,0,0,0,0,0,0.0,0,0,0
65,7,0,0,0,0,0,0,0,0.0,0,0,0
65,5,0,0,0,0,0,0,0,0.0,0,0,0
57,5,0,0,0,0,0,0,0,0.0,0,0,0
316,34,0,0,0,0,0,0,0,0.0,0,0,0
847,122,14,8,6,1,1,1,10,48.0,1,9,1
128,11,0,0,0,0,0,0,0,0.0,0,0,0
204,14,0,0,0,0,0,0,0,0.0,0,0,0
285,39,17,13,4,1,1,1,0,0.0,0,0,0
73,2,0,0,0,0,0,0,0,0.0,0,0,0
300,32,0,0,0,0,0,0,0,0.0,0,0,0
26,1,0,0,0,0,0,0,0,0.0,0,0,0
70,7,0,0,0,0,0,0,0,0.0,0,0,0
46,3,0,0,0,0,0,0,0,0.0,0,0,0
148,15,0,0,0,0,0,0,0,0.0,0,0,0
77,12,8,8,0,1,1,0,0,0.0,0,0,0
52,3,0,0,0,0,0,0,0,0.0,0,0,0
45,2,0,0,0,0,0,0,0,0.0,0,0,0
46,0,0,0,0,0,0,0,0,0.0,0,0,0
139,11,0,0,0,0,0,0,0,0.0,0,0,0
59,5,0,0,0,0,0,0,0,0.0,0,0,0
108,18,0,0,0,0,0,0,0,0.0,0,0,0
107,14,0,0,0,0,0,0,0,0.0,0,0,0
253,35,0,0,0,0,0,0,0,0.0,0,0,0
56,4,0,0,0,0,0,0,0,0.0,0,0,0
178,27,0,0,0,0,0,0,0,0.0,0,0,0
74,10,0,0,0,0,0,0,0,0.0,0,0,0
234,45,5,5,0,1,1,1,0,0.0,0,0,0
77,11,0,0,0,0,0,0,0,0.0,0,0,0
1302,95,30,24,6,13,5,8,69,147.090909091,11,35,11
111,13,0,0,0,0,0,0,0,0.0,0,0,0
78,7,6,6,0,1,1,1,0,0.0,0,0,0
810,110,0,0,0,0,0,0,0,0.0,0,0,0
126,17,8,8,0,1,1,1,0,0.0,0,0,0
205,24,0,0,0,0,0,0,0,0.0,0,0,0
204,24,0,0,0,0,0,0,0,0.0,0,0,0
133,10,0,0,0,0,0,0,0,0.0,0,0,0
175,15,0,0,0,0,0,0,0,0.0,0,0,0
48,3,0,0,0,0,0,0,0,0.0,0,0,0
210,31,0,0,0,0,0,0,0,0.0,0,0,0
35,1,0,0,0,0,0,0,0,0.0,0,0,0
34,1,0,0,0,0,0,0,0,0.0,0,0,0
42,1,0,0,0,0,0,0,0,0.0,0,0,0
41,3,0,0,0,0,0,0,0,0.0,0,0,0
50,4,0,0,0,0,0,0,0,0.0,0,0,0
266,23,0,0,0,0,0,0,0,0.0,0,0,0
389,60,0,0,0,0,0,0,0,0.0,0,0,0
214,19,0,0,0,0,0,0,0,0.0,0,0,0
47,0,0,0,0,0,0,0,0,0.0,0,0,0
126,11,0,0,0,0,0,0,0,0.0,0,0,0
115,10,0,0,0,0,0,0,0,0.0,0,0,0
269,61,0,0,0,0,0,0,0,0.0,0,0,0
209,29,0,0,0,0,0,0,0,0.0,0,0,0
41,1,0,0,0,0,0,0,0,0.0,0,0,0
268,61,0,0,0,0,0,0,0,0.0,0,0,0
41,1,0,0,0,0,0,0,0,0.0,0,0,0
46,2,0,0,0,0,0,0,0,0.0,0,0,0
48,6,0,0,0,0,0,0,0,0.0,0,0,0
44,4,0,0,0,0,0,0,0,0.0,0,0,0
32,1,0,0,0,0,0,0,0,0.0,0,0,0
49,4,0,0,0,0,0,0,0,0.0,0,0,0
43,3,0,0,0,0,0,0,0,0.0,0,0,0
64,3,0,0,0,0,0,0,0,0.0,0,0,0
87,7,0,0,0,0,0,0,0,0.0,0,0,0
43,3,0,0,0,0,0,0,0,0.0,0,0,0
533,73,0,0,0,0,0,0,0,0.0,0,0,0
355,41,0,0,0,0,0,0,0,0.0,0,0,0
166,24,0,0,0,0,0,0,0,0.0,0,0,0
143,21,0,0,0,0,0,0,0,0.0,0,0,0
241,41,0,0,0,0,0,0,0,0.0,0,0,0
51,3,0,0,0,0,0,0,0,0.0,0,0,0
89,11,0,0,0,0,0,0,0,0.0,0,0,0
421,93,0,0,0,0,0,0,0,0.0,0,0,0
250,47,0,0,0,0,0,0,0,0.0,0,0,0
861,100,0,0,0,0,0,0,0,0.0,0,0,0
76,8,0,0,0,0,0,0,0,0.0,0,0,0
127,10,0,0,0,0,0,0,0,0.0,0,0,0
154,14,0,0,0,0,0,0,0,0.0,0,0,0
34,0,0,0,0,0,0,0,0,0.0,0,0,0
135,11,0,0,0,0,0,0,0,0.0,0,0,0
440,61,0,0,0,0,0,0,0,0.0,0,0,0
509,66,84,34,50,2,2,1,5,58.0,1,0,1
129,7,0,0,0,0,0,0,0,0.0,0,0,0
221,21,0,0,0,0,0,0,0,0.0,0,0,0
175,19,0,0,0,0,0,0,0,0.0,0,0,0
198,19,0,0,0,0,0,0,0,0.0,0,0,0
21,0,0,0,0,0,0,0,0,0.0,0,0,0
334,39,0,0,0,0,0,0,0,0.0,0,0,0
146,18,0,0,0,0,0,0,0,0.0,0,0,0
99,9,0,0,0,0,0,0,0,0.0,0,0,0
248,33,0,0,0,0,0,0,0,0.0,0,0,0
380,126,0,0,0,0,0,0,0,0.0,0,0,0
176,22,0,0,0,0,0,0,0,0.0,0,0,0
138,9,0,0,0,0,0,0,0,0.0,0,0,0
189,1,0,0,0,0,0,0,0,0.0,0,0,0
91,8,0,0,0,0,0,0,0,0.0,0,0,0
160,14,0,0,0,0,0,0,0,0.0,0,0,0
631,86,8,4,4,1,1,1,0,0.0,0,0,0
333,40,7,1,6,1,1,1,0,0.0,0,0,0
209,43,0,0,0,0,0,0,0,0.0,0,0,0
133,21,0,0,0,0,0,0,0,0.0,0,0,0
151,29,0,0,0,0,0,0,0,0.0,0,0,0
56,5,0,0,0,0,0,0,0,0.0,0,0,0
133,11,0,0,0,0,0,0,0,0.0,0,0,0
318,40,0,0,0,0,0,0,0,0.0,0,0,0
57,4,0,0,0,0,0,0,0,0.0,0,0,0
578,99,0,0,0,0,0,0,0,0.0,0,0,0
147,17,0,0,0,0,0,0,0,0.0,0,0,0
90,13,0,0,0,0,0,0,0,0.0,0,0,0
195,30,0,0,0,0,0,0,0,0.0,0,0,0
285,46,10,10,0,1,1,1,0,0.0,0,0,0
184,29,3,2,1,1,1,1,0,0.0,0,0,0
246,46,0,0,0,0,0,0,0,0.0,0,0,0
137,6,0,0,0,0,0,0,0,0.0,0,0,0
61,4,0,0,0,0,0,0,0,0.0,0,0,0
103,9,0,0,0,0,0,0,0,0.0,0,0,0
115,9,0,0,0,0,0,0,0,0.0,0,0,0
92,9,0,0,0,0,0,0,0,0.0,0,0,0
90,9,0,0,0,0,0,0,0,0.0,0,0,0
78,7,0,0,0,0,0,0,0,0.0,0,0,0
66,5,0,0,0,0,0,0,0,0.0,0,0,0
137,17,0,0,0,0,0,0,0,0.0,0,0,0
161,21,0,0,0,0,0,0,0,0.0,0,0,0
51,3,0,0,0,0,0,0,0,0.0,0,0,0
36,1,0,0,0,0,0,0,0,0.0,0,0,0
128,10,0,0,0,0,0,0,0,0.0,0,0,0
109,11,1,0,1,1,1,0,0,0.0,0,0,0
