$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
215,18,62,50,12,2,1,1,0,0.0,0,0,0
270,36,37,24,13,1,1,0,0,0.0,0,0,0
451,49,192,109,83,4,3,1,0,0.0,0,0,0
137,12,0,0,0,0,0,0,0,0.0,0,0,0
36,0,462,293,169,2,2,0,41,31.0,1,0,1
764,97,673,140,533,8,2,4,78,80.5,2,4,2
51,4,3,1,2,1,1,0,0,0.0,0,0,0
150,27,0,0,0,0,0,0,0,0.0,0,0,0
31,1,2,0,2,1,1,0,0,0.0,0,0,0
684,85,0,0,0,0,0,0,19,21.0,1,1,1
180,25,0,0,0,0,0,0,0,0.0,0,0,0
196,20,13,7,6,1,1,1,0,0.0,0,0,0
482,64,247,88,159,6,2,4,15,24.0,1,0,1
40,0,0,0,0,0,0,0,0,0.0,0,0,0
259,39,10,9,1,1,1,1,0,0.0,0,0,0
378,62,0,0,0,0,0,0,8,30.0,1,1,1
510,61,201,166,35,5,3,2,2,27.0,1,0,1
31,2,32,32,0,1,1,0,0,0.0,0,0,0
65,5,82,74,8,2,1,0,0,0.0,0,0,0
187,20,232,209,23,3,2,2,0,0.0,0,0,0
576,72,558,556,2,2,2,1,6,21.0,1,1,1
157,16,5,3,2,1,1,1,0,0.0,0,0,0
46,9,554,12,542,2,1,1,0,0.0,0,0,0
27,0,54,1,53,1,1,0,0,0.0,0,0,0
788,128,886,837,49,6,3,5,23,80.0,1,1,1
60,7,0,0,0,0,0,0,0,0.0,0,0,0
62,9,187,32,155,3,1,0,0,0.0,0,0,0
88,9,148,118,30,2,1,0,0,0.0,0,0,0
52,4,58,55,3,2,1,0,0,0.0,0,0,0
163,33,0,0,0,0,0,0,0,0.0,0,0,0
90,10,91,91,0,1,1,0,0,0.0,0,0,0
147,17,0,0,0,0,0,0,0,0.0,0,0,0
58,5,0,0,0,0,0,0,0,0.0,0,0,0
44,1,0,0,0,0,0,0,0,0.0,0,0,0
139,8,0,0,0,0,0,0,0,0.0,0,0,0
282,61,0,0,0,0,0,0,0,0.0,0,0,0
582,36,126,46,80,5,3,5,0,0.0,0,0,0
800,69,104,88,16,3,1,3,0,0.0,0,0,0
216,22,27,19,8,3,1,3,0,0.0,0,0,0
55,5,0,0,0,0,0,0,0,0.0,0,0,0
184,19,0,0,0,0,0,0,0,0.0,0,0,0
65,4,0,0,0,0,0,0,0,0.0,0,0,0
150,8,0,0,0,0,0,0,0,0.0,0,0,0
81,3,0,0,0,0,0,0,9,90.0,1,4,1
84,7,0,0,0,0,0,0,0,0.0,0,0,0
905,94,127,96,31,2,2,1,308,85.6666666667,3,6,3
312,34,58,54,4,2,2,1,4,78.0,1,0,1
171,17,0,0,0,0,0,0,5,90.0,1,4,1
153,13,4,2,2,1,1,1,0,0.0,0,0,0
84,7,0,0,0,0,0,0,0,0.0,0,0,0
169,21,0,0,0,0,0,0,0,0.0,0,0,0
189,20,16,16,0,2,1,2,0,0.0,0,0,0
127,15,0,0,0,0,0,0,9,26.0,1,0,1
79,7,0,0,0,0,0,0,6,79.0,1,1,1
90,11,0,0,0,0,0,0,0,0.0,0,0,0
85,12,0,0,0,0,0,0,0,0.0,0,0,0
123,9,11,10,1,1,1,1,0,0.0,0,0,0
276,19,40,39,1,2,2,2,0,0.0,0,0,0
549,49,33,32,1,2,1,2,0,0.0,0,0,0
27,0,0,0,0,0,0,0,0,0.0,0,0,0
88,8,6,5,1,1,1,0,0,0.0,0,0,0
283,30,27,26,1,2,1,2,0,0.0,0,0,0
175,16,35,7,28,1,1,1,4,89.0,1,2,1
507,54,58,24,34,3,2,3,4,89.0,1,2,1
209,20,0,0,0,0,0,0,0,0.0,0,0,0
147,10,0,0,0,0,0,0,0,0.0,0,0,0
98,11,0,0,0,0,0,0,0,0.0,0,0,0
132,7,132,132,0,1,1,1,0,0.0,0,0,0
236,34,0,0,0,0,0,0,0,0.0,0,0,0
227,31,26,26,0,1,1,1,0,0.0,0,0,0
172,8,0,0,0,0,0,0,0,0.0,0,0,0
507,69,46,40,6,2,1,2,5,81.0,1,3,1
90,10,0,0,0,0,0,0,0,0.0,0,0,0
58,6,0,0,0,0,0,0,0,0.0,0,0,0
132,11,0,0,0,0,0,0,0,0.0,0,0,0
529,75,5,2,3,1,1,0,0,0.0,0,0,0
694,82,79,54,25,3,2,2,41,84.0,1,1,1
148,30,0,0,0,0,0,0,0,0.0,0,0,0
174,17,0,0,0,0,0,0,0,0.0,0,0,0
148,17,0,0,0,0,0,0,0,0.0,0,0,0
92,5,0,0,0,0,0,0,0,0.0,0,0,0
77,5,0,0,0,0,0,0,0,0.0,0,0,0
665,67,0,0,0,0,0,0,0,0.0,0,0,0
55,5,55,55,0,1,1,1,0,0.0,0,0,0
256,29,47,33,14,1,1,1,0,0.0,0,0,0
54,4,0,0,0,0,0,0,0,0.0,0,0,0
38,2,0,0,0,0,0,0,0,0.0,0,0,0
98,11,0,0,0,0,0,0,33,90.0,1,4,1
39,3,0,0,0,0,0,0,0,0.0,0,0,0
