$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
215,18,0,0,0,0,0,0,0,0.0,0,0,0
270,36,0,0,0,0,0,0,0,0.0,0,0,0
458,50,0,0,0,0,0,0,0,0.0,0,0,0
137,12,0,0,0,0,0,0,0,0.0,0,0,0
357,42,0,0,0,0,0,0,0,0.0,0,0,0
1242,169,177,108,69,5,2,4,1,128.0,1,0,1
51,4,0,0,0,0,0,0,0,0.0,0,0,0
154,28,0,0,0,0,0,0,0,0.0,0,0,0
31,1,0,0,0,0,0,0,0,0.0,0,0,0
928,118,87,84,3,1,1,0,0,0.0,0,0,0
180,25,0,0,0,0,0,0,0,0.0,0,0,0
260,29,0,0,0,0,0,0,0,0.0,0,0,0
551,73,50,31,19,2,2,2,0,0.0,0,0,0
40,0,0,0,0,0,0,0,0,0.0,0,0,0
361,55,64,63,1,1,1,0,6,51.0,1,2,1
388,63,0,0,0,0,0,0,0,0.0,0,0,0
51,2,0,0,0,0,0,0,0,0.0,0,0,0
577,71,75,67,8,1,1,1,0,0.0,0,0,0
31,2,0,0,0,0,0,0,0,0.0,0,0,0
65,5,0,0,0,0,0,0,0,0.0,0,0,0
188,20,26,4,22,2,1,1,2,40.0,1,0,1
582,69,14,11,3,2,1,2,0,0.0,0,0,0
158,16,0,0,0,0,0,0,0,0.0,0,0,0
50,11,0,0,0,0,0,0,0,0.0,0,0,0
27,0,0,0,0,0,0,0,0,0.0,0,0,0
928,147,167,130,37,3,2,2,18,53.0,2,3,2
60,7,0,0,0,0,0,0,0,0.0,0,0,0
62,9,0,0,0,0,0,0,0,0.0,0,0,0
87,9,0,0,0,0,0,0,0,0.0,0,0,0
52,4,0,0,0,0,0,0,0,0.0,0,0,0
268,34,29,28,1,1,1,1,0,0.0,0,0,0
163,33,0,0,0,0,0,0,0,0.0,0,0,0
109,12,0,0,0,0,0,0,0,0.0,0,0,0
147,17,0,0,0,0,0,0,0,0.0,0,0,0
58,5,0,0,0,0,0,0,0,0.0,0,0,0
44,1,0,0,0,0,0,0,0,0.0,0,0,0
108,10,0,0,0,0,0,0,28,133.0,1,8,1
139,8,0,0,0,0,0,0,0,0.0,0,0,0
326,73,22,22,0,2,1,0,0,0.0,0,0,0
648,39,49,25,24,4,2,4,0,0.0,0,0,0
778,67,35,20,15,4,2,2,0,0.0,0,0,0
314,35,139,118,21,2,1,1,0,0.0,0,0,0
55,5,0,0,0,0,0,0,0,0.0,0,0,0
191,20,0,0,0,0,0,0,0,0.0,0,0,0
90,7,0,0,0,0,0,0,0,0.0,0,0,0
273,33,7,5,2,1,1,0,0,0.0,0,0,0
137,7,0,0,0,0,0,0,0,0.0,0,0,0
79,3,0,0,0,0,0,0,0,0.0,0,0,0
82,7,2,0,2,1,1,0,0,0.0,0,0,0
146,15,9,8,1,2,2,1,0,0.0,0,0,0
422,34,283,198,85,1,1,0,0,0.0,0,0,0
978,96,96,48,48,5,3,5,72,134.0,1,4,1
467,59,29,16,13,1,1,1,84,132.5,2,7,2
189,19,0,0,0,0,0,0,0,0.0,0,0,0
153,13,0,0,0,0,0,0,58,131.0,1,3,1
84,7,0,0,0,0,0,0,0,0.0,0,0,0
182,19,56,42,14,3,2,2,9,134.0,1,4,1
358,50,690,432,258,9,2,6,37,131.0,1,3,1
126,14,0,0,0,0,0,0,0,0.0,0,0,0
106,10,29,28,1,1,1,1,0,0.0,0,0,0
109,14,0,0,0,0,0,0,0,0.0,0,0,0
85,12,0,0,0,0,0,0,0,0.0,0,0,0
236,18,67,63,4,3,2,1,0,0.0,0,0,0
314,21,108,72,36,3,1,1,0,0.0,0,0,0
694,61,64,56,8,3,3,1,15,126.5,2,0,2
27,0,0,0,0,0,0,0,0,0.0,0,0,0
89,8,5,3,2,1,1,1,0,0.0,0,0,0
301,33,0,0,0,0,0,0,7,133.0,1,8,1
153,14,0,0,0,0,0,0,41,133.0,1,8,1
92,9,0,0,0,0,0,0,0,0.0,0,0,0
466,52,0,0,0,0,0,0,61,92.5,2,9,2
93,9,0,0,0,0,0,0,0,0.0,0,0,0
244,22,0,0,0,0,0,0,0,0.0,0,0,0
192,14,0,0,0,0,0,0,25,133.0,1,8,1
250,27,0,0,0,0,0,0,0,0.0,0,0,0
109,10,36,36,0,1,1,0,0,0.0,0,0,0
601,84,691,691,0,1,1,0,9,133.0,1,8,1
565,93,233,192,41,7,2,0,0,0.0,0,0,0
69,11,0,0,0,0,0,0,0,0.0,0,0,0
77,9,77,77,0,1,1,0,0,0.0,0,0,0
94,10,94,94,0,1,1,0,9,133.0,1,8,1
337,64,337,337,0,1,1,0,0,0.0,0,0,0
214,36,0,0,0,0,0,0,0,0.0,0,0,0
79,6,0,0,0,0,0,0,0,0.0,0,0,0
25,1,0,0,0,0,0,0,0,0.0,0,0,0
84,7,0,0,0,0,0,0,0,0.0,0,0,0
34,3,0,0,0,0,0,0,0,0.0,0,0,0
33,2,0,0,0,0,0,0,0,0.0,0,0,0
104,4,0,0,0,0,0,0,0,0.0,0,0,0
172,8,0,0,0,0,0,0,0,0.0,0,0,0
70,5,0,0,0,0,0,0,0,0.0,0,0,0
140,14,140,140,0,1,1,0,0,0.0,0,0,0
154,24,0,0,0,0,0,0,0,0.0,0,0,0
248,35,0,0,0,0,0,0,0,0.0,0,0,0
275,38,76,62,14,2,1,2,0,0.0,0,0,0
176,8,0,0,0,0,0,0,0,0.0,0,0,0
624,84,43,38,5,1,1,0,0,0.0,0,0,0
91,10,0,0,0,0,0,0,5,50.0,1,2,1
58,6,0,0,0,0,0,0,5,50.0,1,2,1
132,11,0,0,0,0,0,0,0,0.0,0,0,0
4090,826,784,781,3,2,1,0,0,0.0,0,0,0
558,77,0,0,0,0,0,0,0,0.0,0,0,0
727,92,72,56,16,4,2,3,4,56.0,1,0,1
150,30,0,0,0,0,0,0,49,50.0,1,2,1
503,77,192,130,62,2,1,0,7,53.0,1,2,1
325,39,224,139,85,3,1,0,3,1.0,1,0,1
273,31,298,289,9,4,1,1,0,0.0,0,0,0
136,13,0,0,0,0,0,0,0,0.0,0,0,0
56,2,56,56,0,1,1,0,0,0.0,0,0,0
74,7,0,0,0,0,0,0,0,0.0,0,0,0
357,41,43,27,16,4,1,0,2,53.0,1,2,1
174,17,0,0,0,0,0,0,0,0.0,0,0,0
148,17,0,0,0,0,0,0,0,0.0,0,0,0
92,5,0,0,0,0,0,0,0,0.0,0,0,0
45,0,2,1,1,1,1,0,0,0.0,0,0,0
168,19,0,0,0,0,0,0,0,0.0,0,0,0
77,5,0,0,0,0,0,0,0,0.0,0,0,0
665,67,0,0,0,0,0,0,0,0.0,0,0,0
88,11,0,0,0,0,0,0,0,0.0,0,0,0
260,29,13,9,4,1,1,0,0,0.0,0,0,0
54,4,0,0,0,0,0,0,0,0.0,0,0,0
48,3,0,0,0,0,0,0,0,0.0,0,0,0
140,17,9,9,0,1,1,1,0,0.0,0,0,0
