Name,Pd,Pf,Prec,F1,G,AUC
jasml,66,0,100,80,81,83
nekohtml,50,0,100,66,70,83
aoi,100,66,75,85,57,67
jhotdraw,100,66,75,85,57,67
galleon,100,66,75,85,57,67
emma,83,66,71,76,52,56
wct,100,100,66,80,0,50
itext,100,100,66,80,0,50
xmojo,0,0,0,0,0,50
sunflow,0,0,0,0,0,50
hsqldb,100,100,66,80,0,50
