Name,Pd,Pf,Prec,F1,G,AUC
jhotdraw,85,50,60,70,65,68
aoi,71,50,55,62,59,61
galleon,71,50,55,62,59,61
nekohtml,57,62,44,50,46,47
jasml,85,75,50,63,46,55
emma,42,87,30,35,23,28
wct,100,100,46,63,0,50
mvnforum,100,100,46,63,0,50
xmojo,0,0,0,0,0,50
sunflow,0,0,0,0,0,50
hsqldb,100,100,46,63,0,50
