Name,Pd,Pf,Prec,F1,G,AUC
jhotdraw,66,14,66,66,75,76
galleon,66,14,66,66,75,76
aoi,33,14,50,40,53,48
itext,100,71,37,54,53,64
emma,100,85,33,50,37,56
wct,100,100,30,46,0,50
mvnforum,100,100,30,46,0,50
xmojo,0,0,0,0,0,50
sunflow,0,0,0,0,0,50
hsqldb,100,100,30,46,0,50
jasml,100,100,30,46,0,50
