Name,Pd,Pf,Prec,F1,G,AUC
itext,100,0,100,100,100,100
jhotdraw,100,0,100,100,100,100
galleon,25,25,50,33,43,22
emma,0,100,0,0,0,0
wct,100,100,50,66,0,50
nekohtml,0,0,0,0,0,0
aoi,0,25,0,0,0,38
mvnforum,100,100,50,66,0,50
xmojo,0,0,0,0,0,50
sunflow,0,0,0,0,0,50
hsqldb,100,100,50,66,0,50
