Name,Pd,Pf,Prec,F1,G,AUC
xalan,100,0,100,100,100,100
itext,100,0,100,100,100,100
xerces,100,16,66,80,91,100
drjava,100,16,66,80,91,100
galleon,100,16,66,80,91,100
wct,100,33,50,66,81,100
mvnforum,50,0,100,66,70,100
fitjava,50,0,100,66,70,71
freecol,100,100,25,40,0,33
aoi,100,100,25,40,0,92
hsqldb,100,100,25,40,0,25
