$lines,$cyclomatic,$churn,$churn_adds,$churn_dels,$num_commits,$num_developers,$num_pre_release_issues,$changed_lines,$mean_experience,$post_num_commits,$num_cochanged_files,$>num_issues
259,35,0,0,0,0,0,0,0,0.0,0,0,0
96,4,0,0,0,0,0,0,0,0.0,0,0,0
423,68,24,20,4,2,2,1,0,0.0,0,0,0
602,53,0,0,0,0,0,0,0,0.0,0,0,0
114,11,0,0,0,0,0,0,0,0.0,0,0,0
1575,197,147,95,52,7,1,6,1,184.0,1,0,1
312,38,0,0,0,0,0,0,0,0.0,0,0,0
71,5,0,0,0,0,0,0,0,0.0,0,0,0
75,6,0,0,0,0,0,0,0,0.0,0,0,0
94,6,0,0,0,0,0,0,0,0.0,0,0,0
281,30,11,9,2,1,1,0,0,0.0,0,0,0
82,4,0,0,0,0,0,0,0,0.0,0,0,0
44,1,0,0,0,0,0,0,0,0.0,0,0,0
133,3,0,0,0,0,0,0,0,0.0,0,0,0
101,7,0,0,0,0,0,0,0,0.0,0,0,0
318,23,0,0,0,0,0,0,0,0.0,0,0,0
354,23,0,0,0,0,0,0,0,0.0,0,0,0
232,10,0,0,0,0,0,0,0,0.0,0,0,0
274,27,0,0,0,0,0,0,0,0.0,0,0,0
189,13,17,10,7,1,1,1,0,0.0,0,0,0
113,4,0,0,0,0,0,0,0,0.0,0,0,0
501,33,0,0,0,0,0,0,0,0.0,0,0,0
386,30,0,0,0,0,0,0,0,0.0,0,0,0
173,16,0,0,0,0,0,0,0,0.0,0,0,0
84,5,0,0,0,0,0,0,0,0.0,0,0,0
375,37,0,0,0,0,0,0,0,0.0,0,0,0
110,21,0,0,0,0,0,0,0,0.0,0,0,0
584,51,0,0,0,0,0,0,0,0.0,0,0,0
338,41,7,7,0,1,1,0,0,0.0,0,0,0
53,4,0,0,0,0,0,0,0,0.0,0,0,0
62,4,0,0,0,0,0,0,0,0.0,0,0,0
80,3,0,0,0,0,0,0,0,0.0,0,0,0
173,28,0,0,0,0,0,0,0,0.0,0,0,0
44,4,0,0,0,0,0,0,0,0.0,0,0,0
39,4,0,0,0,0,0,0,0,0.0,0,0,0
33,2,0,0,0,0,0,0,0,0.0,0,0,0
84,4,0,0,0,0,0,0,0,0.0,0,0,0
177,11,0,0,0,0,0,0,0,0.0,0,0,0
82,7,0,0,0,0,0,0,0,0.0,0,0,0
149,13,0,0,0,0,0,0,0,0.0,0,0,0
150,11,0,0,0,0,0,0,0,0.0,0,0,0
121,11,0,0,0,0,0,0,8,4.0,1,4,1
130,13,0,0,0,0,0,0,0,0.0,0,0,0
89,12,0,0,0,0,0,0,0,0.0,0,0,0
1037,142,0,0,0,0,0,0,0,0.0,0,0,0
221,27,0,0,0,0,0,0,0,0.0,0,0,0
167,17,20,9,11,1,1,1,0,0.0,0,0,0
161,13,6,6,0,1,1,1,54,13.0,1,6,1
1351,171,0,0,0,0,0,0,0,0.0,0,0,0
323,30,0,0,0,0,0,0,0,0.0,0,0,0
109,15,0,0,0,0,0,0,0,0.0,0,0,0
385,68,0,0,0,0,0,0,0,0.0,0,0,0
46,3,0,0,0,0,0,0,0,0.0,0,0,0
51,5,0,0,0,0,0,0,0,0.0,0,0,0
295,38,0,0,0,0,0,0,0,0.0,0,0,0
145,18,0,0,0,0,0,0,0,0.0,0,0,0
86,11,0,0,0,0,0,0,0,0.0,0,0,0
157,21,0,0,0,0,0,0,0,0.0,0,0,0
797,119,0,0,0,0,0,0,0,0.0,0,0,0
31,2,0,0,0,0,0,0,0,0.0,0,0,0
46,3,0,0,0,0,0,0,0,0.0,0,0,0
42,3,0,0,0,0,0,0,10,182.0,1,0,1
248,41,0,0,0,0,0,0,74,12.0,1,1,1
420,74,0,0,0,0,0,0,0,0.0,0,0,0
70,6,0,0,0,0,0,0,0,0.0,0,0,0
145,22,0,0,0,0,0,0,0,0.0,0,0,0
41,3,0,0,0,0,0,0,0,0.0,0,0,0
118,17,0,0,0,0,0,0,0,0.0,0,0,0
64,8,0,0,0,0,0,0,0,0.0,0,0,0
55,6,0,0,0,0,0,0,0,0.0,0,0,0
73,15,0,0,0,0,0,0,0,0.0,0,0,0
109,17,0,0,0,0,0,0,0,0.0,0,0,0
82,12,0,0,0,0,0,0,0,0.0,0,0,0
110,18,0,0,0,0,0,0,0,0.0,0,0,0
136,5,0,0,0,0,0,0,0,0.0,0,0,0
799,107,0,0,0,0,0,0,0,0.0,0,0,0
811,67,11,8,3,2,1,1,174,423.0,1,1,1
28,0,28,28,0,1,1,0,0,0.0,0,0,0
201,16,0,0,0,0,0,0,117,219.0,1,0,1
356,35,6,3,3,1,1,0,17,427.0,1,1,1
228,20,47,30,17,5,1,2,0,0.0,0,0,0
66,3,0,0,0,0,0,0,0,0.0,0,0,0
305,28,75,55,20,3,1,3,0,0.0,0,0,0
120,12,7,4,3,1,1,0,0,0.0,0,0,0
635,54,161,98,63,5,1,1,0,0.0,0,0,0
2047,201,1655,772,883,15,1,6,13,49.0,1,2,1
119,10,0,0,0,0,0,0,0,0.0,0,0,0
140,15,11,9,2,1,1,0,0,0.0,0,0,0
119,10,6,3,3,1,1,0,0,0.0,0,0,0
193,14,0,0,0,0,0,0,0,0.0,0,0,0
286,27,459,373,86,9,1,1,0,0.0,0,0,0
166,21,189,178,11,4,1,1,0,0.0,0,0,0
112,12,114,113,1,2,1,0,0,0.0,0,0,0
93,10,93,93,0,1,1,0,0,0.0,0,0,0
128,13,251,190,61,7,1,1,0,0.0,0,0,0
160,16,343,252,91,8,1,1,0,0.0,0,0,0
263,21,451,357,94,6,1,0,0,0.0,0,0,0
28,0,28,28,0,1,1,0,0,0.0,0,0,0
171,15,0,0,0,0,0,0,0,0.0,0,0,0
370,38,0,0,0,0,0,0,0,0.0,0,0,0
319,38,0,0,0,0,0,0,0,0.0,0,0,0
178,20,0,0,0,0,0,0,0,0.0,0,0,0
137,8,0,0,0,0,0,0,0,0.0,0,0,0
149,4,0,0,0,0,0,0,0,0.0,0,0,0
38,0,0,0,0,0,0,0,0,0.0,0,0,0
257,13,0,0,0,0,0,0,0,0.0,0,0,0
142,6,0,0,0,0,0,0,0,0.0,0,0,0
138,2,0,0,0,0,0,0,0,0.0,0,0,0
198,8,0,0,0,0,0,0,0,0.0,0,0,0
59,2,0,0,0,0,0,0,0,0.0,0,0,0
37,0,0,0,0,0,0,0,0,0.0,0,0,0
118,10,5,5,0,1,1,0,0,0.0,0,0,0
120,10,5,5,0,1,1,0,0,0.0,0,0,0
96,6,0,0,0,0,0,0,0,0.0,0,0,0
107,7,0,0,0,0,0,0,0,0.0,0,0,0
202,5,0,0,0,0,0,0,0,0.0,0,0,0
81,0,0,0,0,0,0,0,0,0.0,0,0,0
125,5,0,0,0,0,0,0,0,0.0,0,0,0
53,0,0,0,0,0,0,0,0,0.0,0,0,0
199,9,0,0,0,0,0,0,0,0.0,0,0,0
64,0,0,0,0,0,0,0,0,0.0,0,0,0
80,0,0,0,0,0,0,0,0,0.0,0,0,0
95,1,0,0,0,0,0,0,0,0.0,0,0,0
58,3,0,0,0,0,0,0,0,0.0,0,0,0
121,9,0,0,0,0,0,0,0,0.0,0,0,0
58,0,0,0,0,0,0,0,0,0.0,0,0,0
158,6,0,0,0,0,0,0,0,0.0,0,0,0
155,7,0,0,0,0,0,0,0,0.0,0,0,0
186,10,0,0,0,0,0,0,0,0.0,0,0,0
63,0,0,0,0,0,0,0,0,0.0,0,0,0
54,0,0,0,0,0,0,0,0,0.0,0,0,0
57,0,0,0,0,0,0,0,0,0.0,0,0,0
1062,116,137,69,68,3,1,0,0,0.0,0,0,0
179,20,12,6,6,2,1,0,0,0.0,0,0,0
83,10,4,2,2,1,1,0,0,0.0,0,0,0
217,13,10,5,5,1,1,0,0,0.0,0,0,0
66,2,1,1,0,1,1,0,0,0.0,0,0,0
38,2,0,0,0,0,0,0,0,0.0,0,0,0
280,35,2,1,1,1,1,0,0,0.0,0,0,0
62,10,0,0,0,0,0,0,0,0.0,0,0,0
326,34,0,0,0,0,0,0,0,0.0,0,0,0
106,6,0,0,0,0,0,0,0,0.0,0,0,0
292,23,83,67,16,3,1,0,0,0.0,0,0,0
75,8,0,0,0,0,0,0,0,0.0,0,0,0
67,5,0,0,0,0,0,0,0,0.0,0,0,0
50,2,0,0,0,0,0,0,0,0.0,0,0,0
135,10,0,0,0,0,0,0,0,0.0,0,0,0
121,9,0,0,0,0,0,0,0,0.0,0,0,0
227,19,0,0,0,0,0,0,0,0.0,0,0,0
194,14,0,0,0,0,0,0,0,0.0,0,0,0
62,4,0,0,0,0,0,0,0,0.0,0,0,0
100,8,5,5,0,1,1,1,0,0.0,0,0,0
108,14,5,5,0,1,1,1,0,0.0,0,0,0
253,34,5,5,0,1,1,1,0,0.0,0,0,0
137,11,0,0,0,0,0,0,0,0.0,0,0,0
318,28,0,0,0,0,0,0,0,0.0,0,0,0
46,4,0,0,0,0,0,0,0,0.0,0,0,0
57,3,0,0,0,0,0,0,0,0.0,0,0,0
62,4,0,0,0,0,0,0,0,0.0,0,0,0
96,8,0,0,0,0,0,0,0,0.0,0,0,0
131,12,0,0,0,0,0,0,0,0.0,0,0,0
42,2,0,0,0,0,0,0,0,0.0,0,0,0
316,28,2,1,1,1,1,0,0,0.0,0,0,0
619,37,61,47,14,3,2,2,8,63.0,1,1,1
96,10,0,0,0,0,0,0,0,0.0,0,0,0
47,7,2,1,1,1,1,1,0,0.0,0,0,0
204,31,2,1,1,1,1,0,0,0.0,0,0,0
90,8,0,0,0,0,0,0,0,0.0,0,0,0
146,12,0,0,0,0,0,0,0,0.0,0,0,0
75,6,0,0,0,0,0,0,0,0.0,0,0,0
45,1,0,0,0,0,0,0,0,0.0,0,0,0
224,18,7,7,0,1,1,1,0,0.0,0,0,0
175,19,0,0,0,0,0,0,0,0.0,0,0,0
74,1,0,0,0,0,0,0,0,0.0,0,0,0
278,38,13,8,5,2,1,0,0,0.0,0,0,0
154,16,8,5,3,2,1,1,0,0.0,0,0,0
169,19,15,9,6,2,1,0,0,0.0,0,0,0
71,5,71,71,0,1,1,1,71,52.0,1,2,2
103,7,3,2,1,1,1,0,0,0.0,0,0,0
1186,216,77,49,28,2,2,1,113,54.0,2,0,1
70,8,0,0,0,0,0,0,0,0.0,0,0,0
290,32,6,4,2,1,1,0,0,0.0,0,0,0
275,45,0,0,0,0,0,0,0,0.0,0,0,0
234,34,13,10,3,3,2,1,0,0.0,0,0,0
136,11,6,4,2,1,1,0,0,0.0,0,0,0
90,8,17,10,7,3,2,0,161,52.0,1,2,2
98,13,0,0,0,0,0,0,0,0.0,0,0,0
133,24,0,0,0,0,0,0,0,0.0,0,0,0
501,86,0,0,0,0,0,0,2,45.0,1,1,1
401,59,0,0,0,0,0,0,3,56.0,1,0,1
70,11,2,1,1,1,1,1,0,0.0,0,0,0
535,80,4,4,0,1,1,1,0,0.0,0,0,0
1349,206,2141,1177,964,6,2,3,52,46.0,3,3,3
190,20,11,10,1,1,1,1,0,0.0,0,0,0
95,10,95,95,0,2,2,1,0,0.0,0,0,0
223,32,465,344,121,7,2,2,0,0.0,0,0,0
266,41,210,102,108,4,2,2,0,0.0,0,0,0
163,26,86,56,30,4,1,2,0,0.0,0,0,0
163,25,0,0,0,0,0,0,0,0.0,0,0,0
64,7,0,0,0,0,0,0,0,0.0,0,0,0
177,16,43,24,19,3,1,2,0,0.0,0,0,0
149,24,149,149,0,1,1,1,0,0.0,0,0,0
486,92,486,486,0,1,1,1,0,0.0,0,0,0
101,16,104,103,1,2,1,1,0,0.0,0,0,0
76,12,0,0,0,0,0,0,0,0.0,0,0,0
258,32,0,0,0,0,0,0,0,0.0,0,0,0
101,12,0,0,0,0,0,0,0,0.0,0,0,0
204,22,0,0,0,0,0,0,0,0.0,0,0,0
42,3,0,0,0,0,0,0,0,0.0,0,0,0
460,46,12,6,6,2,1,0,0,0.0,0,0,0
478,39,0,0,0,0,0,0,0,0.0,0,0,0
106,4,0,0,0,0,0,0,0,0.0,0,0,0
1428,169,89,57,32,3,1,0,0,0.0,0,0,0
96,4,0,0,0,0,0,0,0,0.0,0,0,0
194,21,2,1,1,1,1,1,0,0.0,0,0,0
111,4,73,47,26,2,1,0,0,0.0,0,0,0
103,6,17,7,10,2,1,0,0,0.0,0,0,0
110,6,17,7,10,2,1,0,0,0.0,0,0,0
75,3,0,0,0,0,0,0,0,0.0,0,0,0
111,4,0,0,0,0,0,0,0,0.0,0,0,0
255,30,0,0,0,0,0,0,0,0.0,0,0,0
215,22,84,54,30,2,1,0,0,0.0,0,0,0
83,5,0,0,0,0,0,0,0,0.0,0,0,0
74,3,0,0,0,0,0,0,0,0.0,0,0,0
539,51,0,0,0,0,0,0,0,0.0,0,0,0
111,11,0,0,0,0,0,0,0,0.0,0,0,0
306,40,0,0,0,0,0,0,0,0.0,0,0,0
80,9,0,0,0,0,0,0,0,0.0,0,0,0
94,13,0,0,0,0,0,0,0,0.0,0,0,0
67,2,1,1,0,1,1,0,0,0.0,0,0,0
74,3,0,0,0,0,0,0,0,0.0,0,0,0
92,8,84,41,43,1,1,1,0,0.0,0,0,0
471,42,70,48,22,1,1,1,0,0.0,0,0,0
176,25,0,0,0,0,0,0,0,0.0,0,0,0
106,6,0,0,0,0,0,0,0,0.0,0,0,0
122,5,0,0,0,0,0,0,0,0.0,0,0,0
36,1,0,0,0,0,0,0,0,0.0,0,0,0
108,7,0,0,0,0,0,0,0,0.0,0,0,0
26,2,0,0,0,0,0,0,0,0.0,0,0,0
28,5,0,0,0,0,0,0,0,0.0,0,0,0
24,2,0,0,0,0,0,0,0,0.0,0,0,0
15,2,0,0,0,0,0,0,0,0.0,0,0,0
6,2,0,0,0,0,0,0,0,0.0,0,0,0
16,2,0,0,0,0,0,0,0,0.0,0,0,0
16,2,0,0,0,0,0,0,0,0.0,0,0,0
6,2,0,0,0,0,0,0,0,0.0,0,0,0
20,2,0,0,0,0,0,0,0,0.0,0,0,0
27,5,0,0,0,0,0,0,0,0.0,0,0,0
8,2,0,0,0,0,0,0,0,0.0,0,0,0
59,5,0,0,0,0,0,0,0,0.0,0,0,0
238,40,0,0,0,0,0,0,0,0.0,0,0,0
63,7,0,0,0,0,0,0,0,0.0,0,0,0
31,1,0,0,0,0,0,0,0,0.0,0,0,0
61,7,0,0,0,0,0,0,0,0.0,0,0,0
57,2,0,0,0,0,0,0,10,58.0,1,2,1
68,10,0,0,0,0,0,0,0,0.0,0,0,0
112,15,0,0,0,0,0,0,0,0.0,0,0,0
738,133,13,0,13,2,1,0,138,58.0,1,2,1
83,12,0,0,0,0,0,0,0,0.0,0,0,0
131,15,12,0,12,1,1,0,0,0.0,0,0,0
401,70,0,0,0,0,0,0,23,0.0,1,0,1
138,13,0,0,0,0,0,0,0,0.0,0,0,0
54,2,0,0,0,0,0,0,0,0.0,0,0,0
109,10,0,0,0,0,0,0,0,0.0,0,0,0
47,0,0,0,0,0,0,0,0,0.0,0,0,0
615,74,65,41,24,3,1,0,35,25.0,2,7,2
164,18,0,0,0,0,0,0,0,0.0,0,0,0
170,19,546,235,311,7,1,2,170,26.0,1,6,1
95,12,41,20,21,3,1,1,0,0.0,0,0,0
105,16,0,0,0,0,0,0,0,0.0,0,0,0
84,9,0,0,0,0,0,0,84,26.0,1,6,1
52,2,0,0,0,0,0,0,0,0.0,0,0,0
121,15,0,0,0,0,0,0,0,0.0,0,0,0
95,11,0,0,0,0,0,0,0,0.0,0,0,0
245,42,265,249,16,3,1,1,15,26.0,1,6,1
156,18,0,0,0,0,0,0,0,0.0,0,0,0
129,11,14,13,1,1,1,1,0,0.0,0,0,0
101,13,0,0,0,0,0,0,0,0.0,0,0,0
189,21,0,0,0,0,0,0,0,0.0,0,0,0
93,10,0,0,0,0,0,0,0,0.0,0,0,0
112,10,0,0,0,0,0,0,0,0.0,0,0,0
94,10,32,21,11,1,1,1,0,0.0,0,0,0
90,10,0,0,0,0,0,0,0,0.0,0,0,0
70,6,0,0,0,0,0,0,0,0.0,0,0,0
139,16,0,0,0,0,0,0,0,0.0,0,0,0
227,35,0,0,0,0,0,0,0,0.0,0,0,0
125,12,16,10,6,1,1,1,0,0.0,0,0,0
97,12,0,0,0,0,0,0,0,0.0,0,0,0
116,12,22,14,8,1,1,1,2,62.0,1,0,1
190,28,40,28,12,1,1,1,0,0.0,0,0,0
115,3,6,3,3,1,1,1,0,0.0,0,0,0
728,72,36,29,7,1,1,1,0,0.0,0,0,0
114,11,0,0,0,0,0,0,0,0.0,0,0,0
40,4,0,0,0,0,0,0,0,0.0,0,0,0
47,2,0,0,0,0,0,0,0,0.0,0,0,0
99,7,0,0,0,0,0,0,0,0.0,0,0,0
60,4,0,0,0,0,0,0,0,0.0,0,0,0
194,18,0,0,0,0,0,0,0,0.0,0,0,0
210,22,14,13,1,1,1,1,0,0.0,0,0,0
179,17,0,0,0,0,0,0,0,0.0,0,0,0
56,2,0,0,0,0,0,0,0,0.0,0,0,0
121,9,0,0,0,0,0,0,0,0.0,0,0,0
55,2,0,0,0,0,0,0,0,0.0,0,0,0
424,44,0,0,0,0,0,0,0,0.0,0,0,0
55,2,0,0,0,0,0,0,0,0.0,0,0,0
124,9,0,0,0,0,0,0,0,0.0,0,0,0
55,2,0,0,0,0,0,0,0,0.0,0,0,0
161,18,0,0,0,0,0,0,0,0.0,0,0,0
90,3,0,0,0,0,0,0,0,0.0,0,0,0
500,42,0,0,0,0,0,0,10,184.5,2,1,2
254,24,0,0,0,0,0,0,21,188.0,1,1,1
55,4,0,0,0,0,0,0,0,0.0,0,0,0
118,12,0,0,0,0,0,0,0,0.0,0,0,0
140,14,0,0,0,0,0,0,0,0.0,0,0,0
291,27,0,0,0,0,0,0,0,0.0,0,0,0
142,12,0,0,0,0,0,0,0,0.0,0,0,0
151,9,22,12,10,1,1,0,0,0.0,0,0,0
439,51,281,189,92,3,1,1,0,0.0,0,0,0
396,49,0,0,0,0,0,0,17,183.0,1,0,1
161,10,0,0,0,0,0,0,0,0.0,0,0,0
89,6,0,0,0,0,0,0,0,0.0,0,0,0
101,5,0,0,0,0,0,0,0,0.0,0,0,0
152,9,55,39,16,2,1,0,18,187.666666667,3,2,2
111,8,0,0,0,0,0,0,9,192.0,1,2,1
88,9,0,0,0,0,0,0,0,0.0,0,0,0
174,13,102,52,50,2,1,0,14,192.0,1,2,1
38,1,0,0,0,0,0,0,0,0.0,0,0,0
508,46,0,0,0,0,0,0,0,0.0,0,0,0
119,7,0,0,0,0,0,0,0,0.0,0,0,0
200,15,0,0,0,0,0,0,0,0.0,0,0,0
93,7,0,0,0,0,0,0,0,0.0,0,0,0
36,1,0,0,0,0,0,0,0,0.0,0,0,0
95,5,0,0,0,0,0,0,0,0.0,0,0,0
87,6,0,0,0,0,0,0,0,0.0,0,0,0
53,1,0,0,0,0,0,0,0,0.0,0,0,0
115,8,6,2,4,1,1,0,0,0.0,0,0,0
125,8,0,0,0,0,0,0,0,0.0,0,0,0
284,24,0,0,0,0,0,0,0,0.0,0,0,0
143,13,144,144,0,1,1,0,0,0.0,0,0,0
66,2,0,0,0,0,0,0,0,0.0,0,0,0
56,1,0,0,0,0,0,0,0,0.0,0,0,0
126,7,35,17,18,1,1,0,0,0.0,0,0,0
115,9,24,12,12,1,1,0,0,0.0,0,0,0
53,1,0,0,0,0,0,0,0,0.0,0,0,0
62,2,0,0,0,0,0,0,0,0.0,0,0,0
98,5,0,0,0,0,0,0,0,0.0,0,0,0
82,3,82,82,0,1,1,0,0,0.0,0,0,0
83,3,83,83,0,1,1,0,0,0.0,0,0,0
86,3,86,86,0,1,1,0,0,0.0,0,0,0
68,7,68,68,0,1,1,0,0,0.0,0,0,0
100,5,100,100,0,1,1,0,0,0.0,0,0,0
96,5,96,96,0,1,1,0,0,0.0,0,0,0
105,8,105,105,0,1,1,0,0,0.0,0,0,0
68,8,68,68,0,1,1,0,0,0.0,0,0,0
187,22,187,187,0,1,1,0,0,0.0,0,0,0
139,6,139,139,0,1,1,0,0,0.0,0,0,0
58,10,58,58,0,1,1,0,0,0.0,0,0,0
58,10,58,58,0,1,1,0,0,0.0,0,0,0
94,3,0,0,0,0,0,0,0,0.0,0,0,0
114,8,0,0,0,0,0,0,0,0.0,0,0,0
142,10,0,0,0,0,0,0,0,0.0,0,0,0
292,24,0,0,0,0,0,0,0,0.0,0,0,0
67,2,0,0,0,0,0,0,0,0.0,0,0,0
194,15,0,0,0,0,0,0,0,0.0,0,0,0
130,7,0,0,0,0,0,0,0,0.0,0,0,0
114,9,0,0,0,0,0,0,0,0.0,0,0,0
51,1,0,0,0,0,0,0,0,0.0,0,0,0
94,3,0,0,0,0,0,0,0,0.0,0,0,0
104,4,0,0,0,0,0,0,0,0.0,0,0,0
103,4,0,0,0,0,0,0,0,0.0,0,0,0
86,6,0,0,0,0,0,0,0,0.0,0,0,0
27,1,0,0,0,0,0,0,0,0.0,0,0,0
39,0,0,0,0,0,0,0,0,0.0,0,0,0
141,9,0,0,0,0,0,0,0,0.0,0,0,0
180,15,0,0,0,0,0,0,0,0.0,0,0,0
141,9,0,0,0,0,0,0,0,0.0,0,0,0
40,1,0,0,0,0,0,0,0,0.0,0,0,0
265,21,0,0,0,0,0,0,0,0.0,0,0,0
57,3,0,0,0,0,0,0,0,0.0,0,0,0
45,1,0,0,0,0,0,0,0,0.0,0,0,0
36,1,0,0,0,0,0,0,0,0.0,0,0,0
37,1,0,0,0,0,0,0,0,0.0,0,0,0
120,16,0,0,0,0,0,0,0,0.0,0,0,0
83,7,0,0,0,0,0,0,0,0.0,0,0,0
365,49,4,2,2,2,1,1,33,213.333333333,3,2,2
1422,184,109,86,23,6,1,4,213,207.666666667,6,3,5
447,50,144,91,53,3,1,3,228,206.75,4,2,3
105,9,0,0,0,0,0,0,0,0.0,0,0,0
216,24,0,0,0,0,0,0,0,0.0,0,0,0
360,41,0,0,0,0,0,0,0,0.0,0,0,0
234,18,2,1,1,1,1,1,0,0.0,0,0,0
135,11,5,3,2,1,1,1,0,0.0,0,0,0
46,0,0,0,0,0,0,0,0,0.0,0,0,0
1109,150,9,7,2,1,1,0,0,0.0,0,0,0
486,85,0,0,0,0,0,0,0,0.0,0,0,0
134,10,0,0,0,0,0,0,0,0.0,0,0,0
296,30,0,0,0,0,0,0,0,0.0,0,0,0
227,23,65,42,23,2,2,2,0,0.0,0,0,0
381,47,0,0,0,0,0,0,0,0.0,0,0,0
