Name,Pd,Pf,Prec,F1,G,AUC
itext,100,66,33,50,57,67
emma,0,50,0,0,0,0
wct,0,83,0,0,0,0
nekohtml,0,16,0,0,0,83
aoi,0,50,0,0,0,33
mvnforum,100,100,25,40,0,50
jhotdraw,0,16,0,0,0,42
sunflow,0,0,0,0,0,21
hsqldb,0,50,0,0,0,0
jasml,0,50,0,0,0,50
galleon,0,16,0,0,0,33
