0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 10
20 0 10
21 0 9
22 0 9
23 0 9
24 0 9
25 0 16
26 0 23
27 0 28
28 0 28
29 0 28
30 0 28
31 0 28
32 0 33
33 0 31
34 0 31
35 0 29
36 0 29
37 0 29
38 0 29
39 0 27
40 0 27
41 0 31
42 0 35
43 0 38
44 0 38
45 0 38
46 0 38
47 0 38
48 0 40
49 0 40
50 0 40
51 0 39
52 0 39
53 0 41
54 0 44
55 0 44
56 0 46
57 0 44
58 0 46
59 0 46
60 0 48
61 0 50
62 0 50
63 0 51
64 0 51
65 0 51
66 0 51
67 0 51
68 0 50
69 0 51
70 0 52
71 0 54
72 0 54
73 0 54
74 0 55
75 0 56
76 0 56
77 0 55
78 0 55
79 0 56
80 0 56
81 0 55
82 0 56
83 0 54
84 0 54
85 0 55
86 0 55
87 0 55
88 0 55
89 1 55
90 1 55
91 1 56
92 1 57
93 1 57
94 1 57
95 1 56
96 1 56
97 1 57
98 1 57
99 1 57
100 1 57
101 1 58
102 1 58
103 1 58
104 1 58
105 1 59
106 1 59
107 1 59
108 1 59
109 1 60
110 1 60
111 1 60
112 1 59
113 1 58
114 1 59
115 1 59
116 1 59
117 1 58
118 1 58
119 1 58
120 1 58
121 1 57
122 1 58
123 1 57
124 1 57
125 1 57
126 1 58
127 1 58
128 1 59
129 1 59
130 1 60
131 2 60
132 2 59
133 2 59
134 2 58
135 2 58
136 2 58
137 2 59
138 2 59
139 2 59
140 2 59
141 2 60
142 2 59
143 2 59
144 2 60
145 2 59
146 2 59
147 2 59
148 2 59
149 2 60
150 2 60
151 2 60
152 2 60
153 2 60
154 2 59
155 2 59
156 2 58
157 2 58
158 2 58
159 2 58
160 2 59
161 2 59
162 2 59
163 2 59
164 2 60
165 2 59
166 2 59
167 3 59
168 3 59
169 3 59
170 3 59
171 3 59
172 3 59
173 3 60
174 3 60
175 3 60
176 3 60
177 3 60
178 3 60
179 3 60
180 3 60
181 3 60
182 3 59
183 3 59
184 3 58
185 3 59
186 3 59
187 3 59
188 3 58
189 3 57
190 3 57
191 3 58
192 3 58
193 3 57
194 3 58
195 3 58
196 3 58
197 4 58
198 4 58
199 4 58
200 4 58
201 4 59
202 4 59
203 4 59
204 4 59
205 4 59
206 4 59
207 4 59
208 4 59
209 4 59
210 4 59
211 4 60
212 4 60
213 4 60
214 4 60
215 4 60
216 4 59
217 4 59
218 4 59
219 4 58
220 4 58
221 4 58
222 4 57
223 4 57
224 4 57
225 4 57
226 4 57
227 4 57
228 5 56
229 5 56
230 5 55
231 5 56
232 5 56
233 5 56
234 5 55
235 5 55
236 5 56
237 5 56
238 5 55
239 5 55
240 5 55
241 5 55
242 5 55
243 5 55
244 5 55
245 5 54
246 5 54
247 5 54
248 5 54
249 5 54
250 5 54
251 5 53
252 5 53
253 5 53
254 5 53
255 5 53
256 5 53
257 5 53
258 5 53
259 5 53
260 5 52
261 6 52
262 6 52
263 6 51
264 6 51
265 6 51
266 6 50
267 6 50
268 6 50
269 6 50
270 6 50
271 6 50
272 6 50
273 6 50
274 6 49
275 6 49
276 6 50
277 6 49
278 6 50
279 6 50
280 6 49
281 6 49
282 6 49
283 6 49
284 6 49
285 6 49
286 6 48
287 6 48
288 6 48
289 6 48
290 6 48
291 6 48
292 7 48
293 7 48
294 7 47
295 7 47
296 7 47
297 7 47
298 7 47
299 7 47
300 7 47
301 7 47
302 7 47
303 7 47
304 7 47
305 7 47
306 7 46
307 7 46
308 7 46
309 7 46
310 8 46
311 8 45
312 8 46
313 8 45
314 8 45
315 8 45
316 8 46
317 8 46
318 8 46
319 8 46
320 8 46
321 8 45
322 8 45
323 8 45
324 8 45
325 8 45
326 8 44
327 8 44
328 8 44
329 9 44
330 9 44
331 9 44
332 9 44
333 9 45
334 9 44
335 9 44
336 9 44
337 9 44
338 10 44
339 10 44
340 10 43
341 10 43
342 10 43
343 10 43
344 10 43
345 10 43
346 10 43
347 10 42
348 11 42
349 11 43
350 11 42
351 11 42
352 11 42
353 11 42
354 11 41
355 11 42
356 11 42
357 11 41
358 11 41
359 11 41
360 11 41
361 11 41
362 11 41
363 11 40
364 12 40
365 12 40
366 12 40
367 12 40
368 12 40
369 12 40
370 12 39
371 12 39
372 12 39
373 12 39
374 12 39
375 12 39
376 12 39
377 12 39
378 13 39
379 13 39
380 13 38
381 13 38
382 13 38
383 13 38
384 13 39
385 13 38
386 13 38
387 13 38
388 13 38
389 13 38
390 13 38
391 13 37
392 14 37
393 14 37
394 14 37
395 14 37
396 14 37
397 14 36
398 15 36
399 15 36
400 15 36
401 15 36
402 16 36
403 16 35
404 16 35
405 16 35
406 16 35
407 17 35
408 17 35
409 17 34
410 18 34
411 18 34
412 18 34
413 19 34
414 19 34
415 19 34
416 19 34
417 20 34
418 20 34
419 21 34
420 21 34
421 21 34
422 21 33
423 21 33
424 21 33
425 21 33
426 23 33
427 23 33
428 24 33
429 26 32
430 27 32
431 27 32
432 28 32
433 28 32
434 28 32
435 29 32
436 30 32
437 30 32
438 30 32
439 31 31
440 31 31
441 31 31
442 31 31
443 32 31
444 34 31
445 39 31
446 48 31
447 65 30
448 100 30
