Name,Pd,Pf,Prec,F1,G,AUC
mvnforum,66,0,100,80,81,67
jhotdraw,66,0,100,80,81,72
jasml,33,16,50,40,52,28
wct,33,33,33,33,47,78
itext,33,50,25,28,40,25
galleon,33,50,25,28,40,56
emma,0,33,0,0,0,17
nekohtml,0,16,0,0,0,28
xmojo,0,0,0,0,0,75
hsqldb,100,100,33,50,0,33
